,X,Y,label
0,0.11390665811835202,-2.3269624737890515,1
1,1.2059995991894183,-1.842985983725771,1
2,0.942649540408685,-2.2108342933223857,1
3,1.1805350899298073,-2.0852659768200827,1
4,-0.009574735377378619,-2.4935546998539873,1
5,-0.9147835105450837,-2.3977457139131393,1
6,0.6184756564620668,-2.4195784100925763,1
7,0.3591771436678499,-2.2270201943120216,1
8,1.6956449667354139,-1.9785429635323943,1
9,1.0313275625713023,-1.9972366334523293,1
10,-0.47477377380289876,-2.3754983980245954,1
11,0.4870512050186339,-2.303402466391634,1
12,1.2951961162259031,-1.9620887280514911,1
13,1.6247424731706106,-2.310550628669814,1
14,-1.3083945860375996,-2.6242822320407386,1
15,-2.020858334132784,-2.886905872213053,1
16,-0.8849220782658749,-2.5286186165820057,1
17,0.09130353268044852,-2.2564556533356535,1
18,-0.9241244445054068,-2.205826876373988,1
19,-0.49581995160546327,-2.575132512323462,1
20,0.06660451017688775,-1.967466398248536,1
21,-0.33057363649039534,-2.389192170421585,1
22,0.29167010670085375,-2.843632869508449,1
23,0.3900989384398051,-1.7837911991586386,1
24,0.4734336069205309,-2.214452028028905,1
25,1.1306010072893609,-1.7296625754904909,1
26,0.305926885552244,-2.0481104949510063,1
27,0.03559474417617934,-2.247303191232305,1
28,0.23345134952014307,-2.1640771380410917,1
29,0.9171787676724573,-2.1173037219202095,1
30,1.042234451870324,-1.9451258608206043,1
31,0.029856118873617467,-1.8866645259959236,1
32,-1.0654477509832077,-3.0138067966469566,1
33,-1.456022025062806,-2.930358675307733,1
34,0.9924490239629933,-1.9256985493983148,1
35,0.7723187790533248,-2.091938478855091,1
36,-0.194748547063861,-2.1729302346125285,1
37,0.07950911946628329,-2.6169276348041577,1
38,1.5242746814172898,-2.1281171778321126,1
39,0.2952393457141887,-2.178529294917487,1
40,0.16587730099234368,-2.3416566763363096,1
41,2.763434143292515,-1.217571680581735,1
42,1.155083773730618,-2.377846745995281,1
43,0.002263916605354138,-2.0301836377735154,1
44,-0.5987902253524227,-2.374552725535248,1
45,1.2360941181908887,-1.82074878525475,1
46,-0.47414466958556273,-2.6173205918372924,1
47,1.0021380336532375,-2.2346252172370575,1
48,-0.4023373705957694,-2.426594705888246,1
49,0.5650873768725755,-2.1380544466150138,1
50,-1.2791637410067525,0.7345150438828573,2
51,-0.7772637520833141,0.5216235548626659,2
52,-1.0054603267353242,0.9834775185432468,2
53,1.6024247676110122,0.8155163047314373,0
54,-0.06511942968760394,1.1094483530608181,0
55,0.49159867851411493,0.5069391678827783,0
56,-0.962083254020764,0.4795575654235967,2
57,1.9391259775556626,-0.028278094907518685,0
58,-0.3641365972073267,0.8388313547867142,2
59,1.064673272983748,0.24176602065553374,0
60,2.615401407274978,0.542354199761785,0
61,-0.0685230236758761,0.40421318842236553,0
62,1.7414147228838526,1.0807769307322221,0
63,0.012657009066295622,0.728592195118765,0
64,0.43794077983960356,0.04602330856439266,0
65,-0.8040235501229034,0.6687346486213454,2
66,0.07579021173957085,0.31987221379485686,0
67,0.7696837105444903,0.3286138259122092,0
68,1.3318816192725123,1.6729800140432671,0
69,1.240861565964371,0.47034747190049436,0
70,-0.6868281473475362,0.5045782475960954,2
71,0.3071434695251956,0.5599525691150916,0
72,0.6728546350463549,1.464861940663733,0
73,0.28621992411026753,0.7163609182700695,0
74,-0.1511104455049995,0.6638751242284456,0
75,-0.538385003415593,0.7376293164783255,2
76,-0.20821487244063955,1.355464088548839,2
77,-0.6727969208392302,1.2286544796294785,2
78,0.06093952754159349,0.6843079611296073,0
79,1.0755226487848488,0.1899725534256901,0
80,1.496013238627618,0.49706904588816186,0
81,1.5443858309603808,0.397431647087816,0
82,0.7076733802169196,0.41246901631239474,0
83,0.34967076559830734,1.1656288662084902,0
84,0.19681035491761356,0.19848095483913228,0
85,-0.9968465237295018,0.13605845493842042,2
86,-0.8206438297457367,0.8470004860766953,2
87,1.2447029643393466,1.440500125302848,0
88,0.186422790722879,0.08291293252912078,0
89,1.2234962687906423,0.5936177731954265,0
90,1.0336862742861384,0.5400696874787948,0
91,-0.18740525968691976,0.5658939285856346,0
92,0.8947158600439067,0.5656937991481342,0
93,2.0605844238194813,0.13413431689089414,0
94,0.7600636208255048,0.480197425349414,0
95,0.1399856934613314,0.09713473380729244,0
96,0.3226368447060209,0.29333777446400305,0
97,0.0026696265611170964,0.5782468124864094,0
98,1.6334645933874292,-0.07197763223104561,0
99,0.5178934558713628,0.3777829406090008,0
100,-1.7367162608592808,1.4017688725368433,2
101,0.4359506497625452,1.338875477981017,0
102,-1.071630657737803,2.0520200247775304,2
103,-0.3244833761895489,1.4147608108866092,2
104,-0.7603537985121895,1.746747012123143,2
105,-1.403482149019394,2.6190572767469598,2
106,1.7155776464873036,0.8136419665788364,0
107,-0.8924729205651648,2.3345634719390693,2
108,0.22565153806972518,2.1900457385787235,0
109,-2.496144336282886,1.6751960812092541,2
110,-1.0614660026029574,1.137650532648137,2
111,-0.0023146953182176444,1.6589645915505156,0
112,-0.891433027879711,1.711185149020145,2
113,0.8848945161728597,1.5798306810870397,0
114,0.26264164800168655,1.835044842833872,0
115,-1.2486005996950662,1.310189659107963,2
116,-0.6143598887774164,1.3581500017806494,2
117,-3.09391419281723,1.782191721904366,2
118,-0.7728843620933774,3.3276196554367834,2
119,1.384285760243873,1.6657876152458293,0
120,-1.4346521677665305,1.7421478449834957,2
121,0.48132018717143993,1.198882991128794,0
122,-1.0398878280735095,2.924625435244209,2
123,0.12490017566378073,1.4176861124735967,0
124,-1.4649384595908899,1.3593598915216698,2
125,-1.5256570233054336,1.7134017320684276,2
126,0.01733553383552153,1.2250089134689102,0
127,-0.3368846015881863,0.9713667107064528,2
128,-0.2687792957128655,1.7911340902207176,2
129,-0.9259660203263883,1.931354056959412,2
130,-0.7704258962978957,2.494716995912463,2
131,-3.209172106367672,1.5452595450908009,2
132,-0.2891553355049925,1.8761116258460986,2
133,0.018455919821242082,1.14524528554447,0
134,0.5846778344224852,1.415343429377035,0
135,-1.5248241973685608,2.6258400734721294,2
136,-1.7636424072431796,1.1215503840596792,2
137,-0.7700610639669818,1.1854576990361725,2
138,-0.26398120536238634,0.8839669313434722,0
139,-1.1237143022404081,1.6330662082824872,2
140,-1.2078472578838582,1.7789796592122056,2
141,-1.215502350868341,1.6825990682710934,2
142,0.435950649762477,1.3388754779810235,0
143,-1.4175529202382433,1.7356250949813774,2
144,-1.7170639391536604,1.5991227078633803,2
145,-0.8979451641790109,1.730918336323777,2
146,0.4988301811425507,1.7674696256933795,0
147,-0.6627574744601852,1.4098723925109162,2
148,-1.6529743367696623,0.9423228774632253,2
149,-0.23094986099884343,0.9388861012063475,0
